geo_h3_10,city,population,lat,lon
8a0bb022204ffff,Новосибирск,20,54.93311612224556,83.092355722063
8a0bb0222057fff,Новосибирск,6,54.9309296145705,83.0923305134016
8a0bb022205ffff,Новосибирск,6,54.932005868602495,83.09344268563414
8a0bb02220c7fff,Новосибирск,16,54.92978532370205,83.0956164411025
8a0bb02220cffff,Новосибирск,16,54.9308615507872,83.09672865344123
8a0bb02220d7fff,Новосибирск,6,54.92867503244858,83.0967032330072
8a0bb02220dffff,Новосибирск,4,54.92975125579112,83.0978154404459
8a0bb02220e7fff,Новосибирск,14,54.92981935213116,83.09341742464089
8a0bb02220effff,Новосибирск,20,54.93089560242067,83.0945295919794
8a0bb02220f7fff,Новосибирск,14,54.928709077155325,83.09450427865985
8a0bb022210ffff,Новосибирск,120,54.92884486116461,83.08570829019116
8a0bb0222217fff,Новосибирск,47,54.93520040894215,83.09897876034285
8a0bb022224ffff,Новосибирск,56,54.94064938161008,83.10014235936478
8a0bb022225ffff,Новосибирск,38,54.93953910178568,83.10122928862467
8a0bb0222267fff,Новосибирск,424,54.93960737894288,83.09683035997033
8a0bb022226ffff,Новосибирск,190,54.94068352365378,83.0979428414561
8a0bb0222287fff,Новосибирск,11,54.93405595451859,83.10226476918827
8a0bb022228ffff,Новосибирск,2,54.93513208053183,83.10337722613336
8a0bb0222297fff,Новосибирск,4,54.93294563202246,83.10335147934552
8a0bb02222a7fff,Новосибирск,22,54.93409011525728,83.10006558985904
8a0bb02222affff,Новосибирск,214,54.93516626448022,83.10117800180724
8a0bb02222b7fff,Новосибирск,10,54.93297980903631,83.10115236214952
8a0bb02222c7fff,Новосибирск,2460,54.937318504515886,83.10340297543219
8a0bb02222cffff,Новосибирск,1634,54.93839459532545,83.10451553711395
8a0bb02222dffff,Новосибирск,3962,54.93728427414478,83.10560228975257
8a0bb02222e7fff,Новосибирск,1685,54.937352695398666,83.1012036439655
8a0bb02222effff,Новосибирск,2,54.93842880942028,83.1023161606459
8a0bb0222317fff,Новосибирск,20,54.93419236055665,83.09346794909084
8a0bb0222327fff,Новосибирск,10,54.93533659190764,83.09018162322812
8a0bb0222337fff,Новосибирск,295,54.93422636334793,83.09126870126224
8a0bb0222387fff,Новосибирск,24,54.93304804461192,83.0967540763542
8a0bb022238ffff,Новосибирск,99,54.93412423651045,83.09786639339552
8a0bb0222397fff,Новосибирск,6,54.931937758409184,83.09784091567855
8a0bb022239ffff,Новосибирск,18,54.93301394656641,83.09895322781698
8a0bb02223a7fff,Новосибирск,8,54.93308210317192,83.09455490776745
8a0bb02223b7fff,Новосибирск,8,54.93197183324812,83.09564180921632
8a0bb0222647fff,Новосибирск,5,54.93180106422536,83.1066371702023
8a0bb022264ffff,Новосибирск,150,54.93287715954704,83.10774966230285
8a0bb022266ffff,Новосибирск,42,54.93291141552574,83.10555057939872
8a0bb0222807fff,Новосибирск,40,54.929013702770895,83.07471292014797
8a0bb022280ffff,Новосибирск,36,54.93009015811348,83.07582467744578
8a0bb0222817fff,Новосибирск,10,54.927903561825744,83.07580027585935
8a0bb0222827fff,Новосибирск,34,54.9290473526294,83.07251379494113
8a0bb022282ffff,Новосибирск,38,54.930123831166846,83.07362550720282
8a0bb0222837fff,Новосибирск,34,54.92793722797828,83.07360121274216
8a0bb0222847fff,Новосибирск,22,54.932276729888514,83.07584908141183
8a0bb022284ffff,Новосибирск,6,54.93335315006953,83.07696094336423
8a0bb0222857fff,Новосибирск,8,54.9311665940044,83.07693648463815
8a0bb0222867fff,Новосибирск,26,54.93231040984256,83.07364980403266
8a0bb022286ffff,Новосибирск,34,54.933386853220846,83.07476162094437
8a0bb0222877fff,Новосибирск,26,54.93120029025376,83.07473726935888
8a0bb0222907fff,Новосибирск,6,54.92800444181901,83.06920303535304
8a0bb022290ffff,Новосибирск,28,54.929080962998285,83.07031465268291
8a0bb0222917fff,Новосибирск,34,54.926894337209234,83.0702905200908
8a0bb022291ffff,Новосибирск,34,54.927970854643,83.0714021325713
8a0bb0222947fff,Новосибирск,32,54.93126756427717,83.07033878762836
8a0bb022294ffff,Новосибирск,28,54.93234405030331,83.07145050959633
8a0bb0222957fff,Новосибирск,26,54.93015746472969,83.07142631990446
8a0bb022295ffff,Новосибирск,28,54.93123394701164,83.0725380370202
8a0bb022296ffff,Новосибирск,8,54.93237765126991,83.06925119810916
8a0bb0222977fff,Новосибирск,6,54.930191058801086,83.06922711555694
8a0bb0222987fff,Новосибирск,30,54.9257506002828,83.07357692065032
8a0bb022298ffff,Новосибирск,34,54.92682709077826,83.07468857331128
8a0bb0222997fff,Новосибирск,18,54.92464045428178,83.07466422884845
8a0bb022299ffff,Новосибирск,10,54.9257169410313,83.07577587665217
8a0bb02229a7fff,Новосибирск,30,54.92578422004921,83.07137794759655
8a0bb02229affff,Новосибирск,6,54.92686073373719,83.07248955522586
8a0bb02229b7fff,Новосибирск,32,54.92467409034095,83.07246531787405
8a0bb0222b27fff,Новосибирск,34,54.93557339166623,83.07478597490481
8a0bb0222b2ffff,Новосибирск,4,54.93664979987671,83.07589789648422
8a0bb0222b37fff,Новосибирск,24,54.93446327714492,83.07587348775787
8a0bb0222c67fff,Новосибирск,397,54.92453930920806,83.08126085942122
8a0bb0222d27fff,Новосибирск,22,54.92026710780114,83.07461554704304
8a0bb0222d47fff,Новосибирск,40,54.92349660390431,83.07795031166434
8a0bb0222d4ffff,Новосибирск,186,54.92457306371446,83.07906199962831
8a0bb0222d57fff,Новосибирск,415,54.92238641652818,83.07903744334311
8a0bb0222d5ffff,Новосибирск,377,54.92346287259193,83.08014912644202
8a0bb0222d67fff,Новосибирск,8,54.92353029573608,83.07575147982391
8a0bb0222d6ffff,Новосибирск,2,54.92460677873933,83.07686312276861
8a0bb0223207fff,Новосибирск,10,54.9591470944231,83.10586099288759
8a0bb022320ffff,Новосибирск,30,54.96022300451768,83.10697414818608
8a0bb0223217fff,Новосибирск,28,54.95803684881256,83.10694821162778
8a0bb022321ffff,Новосибирск,38,54.959112755176186,83.10806136200031
8a0bb0223227fff,Новосибирск,2,54.95918139415522,83.10366060660479
8a0bb022322ffff,Новосибирск,32,54.96025732747557,83.10477371686243
8a0bb0223247fff,Новосибирск,100,54.96240913562933,83.10700008727527
8a0bb0223257fff,Новосибирск,186,54.96129889511605,83.10808735344978
8a0bb022325ffff,Новосибирск,20,54.96237476621662,83.10920060868116
8a0bb0223267fff,Новосибирск,86,54.96244346552359,83.10479954869355
8a0bb0223277fff,Новосибирск,38,54.96133324130081,83.10588687708508
8a0bb0223287fff,Новосибирск,42,54.95689221882581,83.11023561778339
8a0bb022328ffff,Новосибирск,36,54.957968098231845,83.11134880825658
8a0bb0223297fff,Новосибирск,46,54.955781931820844,83.11132265975971
8a0bb022329ffff,Новосибирск,36,54.956857807495446,83.11243584529909
8a0bb02232a7fff,Новосибирск,30,54.95692659064588,83.10803537308676
8a0bb02232affff,Новосибирск,34,54.95800249327824,83.10914851853148
8a0bb02232b7fff,Новосибирск,42,54.95581631992505,83.10912247726829
8a0bb02232c7fff,Новосибирск,42,54.96015424005565,83.11137495930485
8a0bb02232cffff,Новосибирск,38,54.96123008419751,83.11248825463852
8a0bb02232d7fff,Новосибирск,36,54.95904395814152,83.11246204869038
8a0bb02232dffff,Новосибирск,54,54.96011979855327,83.11357533908736
8a0bb02232e7fff,Новосибирск,103,54.960188642044095,83.10917456233567
8a0bb02232effff,Новосибирск,46,54.96126450941467,83.11028781263636
8a0bb02232f7fff,Новосибирск,46,54.95907837641536,83.11026171393668
8a0bb0223357fff,Новосибирск,2,54.96029161091686,83.10257326837096
8a0bb022335ffff,Новосибирск,4,54.96136754796801,83.10368638354858
8a0bb0223417fff,Новосибирск,50,54.94273307075881,83.10676672655329
8a0bb022341ffff,Новосибирск,16,54.94380908739846,83.10787949283919
8a0bb0223437fff,Новосибирск,18,54.94276733821912,83.10456715291791
8a0bb0223487fff,Новосибирск,44,54.94158842767214,83.11005301597761
8a0bb022348ffff,Новосибирск,52,54.94266441735751,83.11116582233747
8a0bb0223497fff,Новосибирск,26,54.94047807900294,83.1111396916901
8a0bb022349ffff,Новосибирск,56,54.94155406495125,83.11225249311984
8a0bb02234a7fff,Новосибирск,42,54.94162275090187,83.10785352166675
8a0bb02234affff,Новосибирск,54,54.94269876380463,83.10896628302855
8a0bb02234b7fff,Новосибирск,40,54.94051241850661,83.10894025954171
8a0bb02234c7fff,Новосибирск,6,54.94485073116655,83.11119195553364
8a0bb02234d7fff,Новосибирск,52,54.94374038756106,83.1122786786238
8a0bb02234dffff,Новосибирск,26,54.94481633828128,83.11339158483912
8a0bb02234f7fff,Новосибирск,44,54.943774757226734,83.11007909431667
8a0bb0223517fff,Новосибирск,6,54.94172548363528,83.10125493578512
8a0bb022351ffff,Новосибирск,2,54.94280156618471,83.10236756212872
8a0bb0223587fff,Новосибирск,18,54.94058097904233,83.10454134375739
8a0bb022358ffff,Новосибирск,32,54.94165703463954,83.1056540101935
8a0bb0223597fff,Новосибирск,28,54.93947066666068,83.10562814871197
8a0bb022359ffff,Новосибирск,28,54.94054671852002,83.10674081022871
8a0bb02235a7fff,Новосибирск,26,54.94061520007264,83.10234186013396
8a0bb02235affff,Новосибирск,32,54.94169127888433,83.10345448156421
8a0bb02235b7fff,Новосибирск,32,54.93950490396871,83.10342872724233
8a0bb022360ffff,Новосибирск,34,54.95245099551012,83.11458344207286
8a0bb0223617fff,Новосибирск,6,54.95026477807634,83.11455713914489
8a0bb022362ffff,Новосибирск,44,54.95248543245694,83.11238344618548
8a0bb0223637fff,Новосибирск,4,54.95029920807639,83.11235725046244
8a0bb0223647fff,Новосибирск,44,54.95463718837187,83.11460974756694
8a0bb022364ffff,Новосибирск,46,54.95571303708782,83.11572297318676
8a0bb0223657fff,Новосибирск,52,54.95352685998859,83.1156966127998
8a0bb022365ffff,Новосибирск,62,54.95460270497266,83.11680983347794
8a0bb0223667fff,Новосибирск,36,54.95467163226527,83.11240964446424
8a0bb022366ffff,Новосибирск,30,54.95574750420813,83.11352282506797
8a0bb0223677fff,Новосибирск,46,54.95356132016104,83.1134965719007
8a0bb02236a7fff,Новосибирск,491,54.94915443207133,83.11564389974022
8a0bb02236b7fff,Новосибирск,10,54.94804407352575,83.11673060308428
8a0bb02236c7fff,Новосибирск,42,54.95238200310812,83.11898338227138
8a0bb02236cffff,Новосибирск,44,54.953457821132496,83.12009664300975
8a0bb02236dffff,Новосибирск,4,54.95234744765469,83.12118332656999
8a0bb02236e7fff,Новосибирск,52,54.952416519060215,83.11678342077026
8a0bb02236effff,Новосибирск,40,54.9534923603121,83.1178966365049
8a0bb022371ffff,Новосибирск,2,54.95033359857521,83.11015734459802
8a0bb0223747fff,Новосибирск,55,54.95363012199044,83.10909643854569
8a0bb022374ffff,Новосибирск,2,54.95470603665198,83.11020952417607
8a0bb0223757fff,Новосибирск,360,54.95251982989979,83.11018343311443
8a0bb022375ffff,Новосибирск,36,54.95359574082861,83.1112965138139
8a0bb022376ffff,Новосибирск,332,54.95474040153112,83.10800938670879
8a0bb0223787fff,Новосибирск,16,54.9481129591296,83.11233105729471
8a0bb022378ffff,Новосибирск,38,54.949188878347535,83.11344407324917
8a0bb0223797fff,Новосибирск,12,54.94700262059302,83.11341782776414
8a0bb022379ffff,Новосибирск,62,54.948078536076494,83.11453083878271
8a0bb02237affff,Новосибирск,10,54.94922328512431,83.11124422957393
8a0bb0224847fff,Новосибирск,409,54.94097223699219,83.00663729519412
8a0bb022484ffff,Новосибирск,77,54.94204933257203,83.0077479276632
8a0bb022485ffff,Новосибирск,240,54.94093973811516,83.00883746523138
8a0bb0224867fff,Новосибирск,142,54.94100469633988,83.0044371082855
8a0bb022486ffff,Новосибирск,32,54.942081815092045,83.0055476955725
8a0bb0224877fff,Новосибирск,26,54.93989512198608,83.00552671263591
8a0bb0224947fff,Новосибирск,257,54.93995995480983,83.00112641232137
8a0bb022494ffff,Новосибирск,31,54.94103711615739,83.0022369045118
8a0bb022495ffff,Новосибирск,160,54.93992755816257,83.00332657090918
8a0bb0224967fff,Новосибирск,50,54.93999231192699,82.99892623687879
8a0bb022496ffff,Новосибирск,350,54.941069496443895,83.00003668387932
8a0bb0224b07fff,Новосибирск,673,54.944235994314646,83.00776901988858
8a0bb0224b0ffff,Новосибирск,101,54.94531305478189,83.00887975692277
8a0bb0224b17fff,Новосибирск,432,54.94312640872409,83.00885861004564
8a0bb0224b27fff,Новосибирск,253,54.94426848364961,83.0055686805561
8a0bb0224b2ffff,Новосибирск,209,54.94534556729152,83.00667937240361
8a0bb0224b37fff,Новосибирск,173,54.9431589144175,83.0066583327727
8a0bb0224ba7fff,Новосибирск,16,54.94201681052179,83.00994814287853
8a0bb0224baffff,Новосибирск,2,54.943093863499485,83.01105887043924
8a0bb022524ffff,Новосибирск,2,54.97220011529327,83.03886591087597
8a0bb022525ffff,Новосибирск,2,54.97109041614874,83.03995531496842
8a0bb02252c7fff,Новосибирск,8,54.968870980006606,83.04213395104665
8a0bb02252cffff,Новосибирск,12,54.96994750033681,83.04324601762248
8a0bb02252d7fff,Новосибирск,10,54.96776124301288,83.04322318303987
8a0bb02252dffff,Новосибирск,18,54.96883775961035,83.04433524480913
8a0bb02252effff,Новосибирск,10,54.96998070438587,83.04104466169075
8a0bb0225697fff,Новосибирск,4,54.95672986133009,83.04971107774374
8a0bb02256dffff,Новосибирск,82,54.96106922147527,83.05195822922398
8a0bb022648ffff,Новосибирск,2,54.912764396468766,83.06463779335745
8a0bb02264c7fff,Новосибирск,8,54.91495119866176,83.06466164301516
8a0bb02264cffff,Новосибирск,14,54.916027860367045,83.06577284196908
8a0bb02264d7fff,Новосибирск,12,54.91384107385446,83.0657489376162
8a0bb022664ffff,Новосибирск,22,54.92581780032966,83.06917895749712
8a0bb0226657fff,Новосибирск,4,54.923631134339,83.06915488198878
8a0bb022665ffff,Новосибирск,26,54.92470768691595,83.0702663898517
8a0bb022666ffff,Новосибирск,2,54.925851341123305,83.06697995035827
8a0bb0226687fff,Новосибирск,28,54.91922416928489,83.07130540681925
8a0bb022668ffff,Новосибирск,32,54.92030073006024,83.07241685025934
